12892,10744,0.0
11126,15626,77.0
14819,11126,803.0
14819,15626,776.0
14843,15024,7047.0
14843,15027,2643.0
15626,14819,852.0
14570,13796,4818.0
10661,10011,1534.0
10299,11193,0.0
10299,12478,0.0
10299,12892,3772.0
10299,13930,3795.0
10397,13930,70056.0
11193,10299,0.0
11193,11298,17823.0
11193,11433,8540.0
11193,11995,0.0
11193,12266,8421.0
11193,12478,2580.0
11193,13061,0.0
11193,13303,4011.0
11193,13487,10993.0
11193,14683,0.0
11193,14747,2283.0
11193,14771,6432.0
11193,14869,6050.0
11298,11193,18927.0
11298,14683,40360.0
11433,11193,8411.0
11433,13487,34712.0
11995,11193,0.0
11995,14524,0.0
12173,12758,49208.0
12173,12892,97544.0
12206,11193,0.0
12266,11193,8919.0
12266,12206,4942.0
12266,13061,3035.0
12478,10299,0.0
12478,11193,2655.0
12478,12892,153868.0
12758,12892,24931.0
12892,11193,10639.0
12892,12173,91966.0
12892,12478,152967.0
12892,13204,39812.0
12892,14771,160300.0
12917,11193,0.0
13061,12266,2346.0
13204,12892,40611.0
13303,10299,0.0
13303,11193,4299.0
13303,12266,33614.0
13487,11193,10673.0
13487,11433,33667.0
13930,10299,3744.0
13930,10397,66676.0
13930,12478,17538.0
13930,13303,48497.0
14524,11193,0.0
14524,11995,0.0
14683,11193,15.0
14683,11298,41201.0
14747,11193,2324.0
14771,11193,7513.0
14771,12892,150753.0
14869,14771,24118.0
10216,13461,0.0
10519,10693,0.0
10599,13461,0.0
10693,10347,0.0
10693,12197,0.0
10693,13930,25368.0
10693,12574,0.0
10821,13203,1282.0
10821,13418,0.0
10980,13461,0.0
10980,12574,0.0
10994,13461,0.0
11057,13461,0.0
11259,10693,16512.0
12197,12264,3.0
12197,13461,0.0
12197,15167,0.0
12217,10599,0.0
12264,13461,0.0
13203,13461,0.0
13418,10821,0.0
13418,15016,0.0
13461,10216,0.0
13461,10693,0.0
13461,10821,0.0
13461,10980,0.0
13461,11057,0.0
13461,13203,0.0
13461,15016,0.0
13461,12574,0.0
13461,15981,0.0
13898,13303,0.0
14320,15167,0.0
14564,14996,0.0
14730,13461,0.0
15016,10693,9349.0
15016,13418,0.0
15016,13461,0.0
15167,13232,21.0
12574,10980,0.0
12574,13461,0.0
15374,13461,0.0
10747,11721,0.0
10747,12598,0.0
10747,16091,0.0
10874,13061,0.0
11146,12265,0.0
11146,13198,0.0
11376,13198,0.0
11430,10317,0.0
11540,13198,45.0
11540,16091,0.0
12598,14730,0.0
13061,11042,0.0
13061,11871,0.0
13061,12265,0.0
13061,14623,0.0
13061,14730,0.0
13061,16091,0.0
13151,12265,0.0
13151,16091,0.0
13244,11193,0.0
13256,16091,0.0
