14771,12266,27052.0
14771,12339,0.0
14771,12478,62672.0
14771,12892,87806.0
14771,13198,3494.0
14771,13204,4747.0
14771,13232,17918.0
14771,13487,46164.0
14771,13871,18.0
14771,13930,87856.0
14771,14747,68069.0
14783,10257,0.0
14783,11109,0.0
14783,12278,0.0
14783,14512,0.0
14783,14730,0.0
14814,11298,11448.0
14814,12266,4655.0
14814,12339,0.0
14814,13244,0.0
14814,13495,0.0
14814,14730,0.0
14831,10781,0.0
14831,11109,0.0
14831,11921,0.0
14831,14512,0.0
14831,14730,0.0
14831,14771,0.0
14843,10397,22356.0
14843,11193,1570.0
14843,11618,32782.0
14843,11823,0.0
14843,13204,37256.0
14843,13303,38052.0
14843,14100,17324.0
14843,14122,3130.0
14843,14254,0.0
14843,14730,0.0
14843,15024,13218.0
14843,15027,9591.0
14869,10140,4747.0
14869,10693,0.0
14869,10713,15258.0
14869,11003,0.0
14869,11042,76.0
14869,11292,50077.0
14869,11423,0.0
14869,11540,0.0
14869,12339,410.0
14869,12889,38868.0
14869,12892,58296.0
14869,12953,243.0
14869,13198,13075.0
14869,13244,0.0
14869,13487,21507.0
14869,13796,11587.0
14869,13871,0.0
14869,13891,10585.0
14869,14107,46140.0
14869,14730,0.0
14869,14747,36736.0
14869,14771,27523.0
14893,11697,0.0
14893,13342,0.0
14908,10423,325.0
14908,11042,61.0
14908,14683,0.0
14908,14730,0.0
14908,14831,37011.0
14952,15016,2399.0
14955,12016,7666.0
15016,10140,20354.0
15016,12339,26006.0
15016,13930,51654.0
15016,14457,0.0
15016,14512,0.0
15016,14730,17670.0
15016,16091,0.0
15024,10397,4973.0
15024,14843,14471.0
15024,15027,1921.0
15027,14843,10626.0
15027,15024,1825.0
15043,11295,0.0
15043,11540,0.0
15043,12339,0.0
15043,13244,0.0
15043,14107,0.0
15043,16091,0.0
15061,15725,0.0
15070,11618,0.0
15070,12478,0.0
15096,10721,0.0
15096,10792,0.0
15096,13184,0.0
15096,14100,7270.0
15096,14696,6.0
15096,14730,8.0
15124,11630,0.0
15295,11057,0.0
15295,11267,0.0
15295,11697,0.0
15295,13204,0.0
15295,13244,0.0
15295,15043,0.0
15295,16091,0.0
15304,11278,9409.0
15304,12451,3795.0
15304,13204,1082.0
15304,13232,8500.0
15304,14122,18882.0
15304,14492,17737.0
15323,14108,0.0
15370,10693,2.0
15370,10792,28.0
15370,11109,0.0
15370,11298,27155.0
15370,12391,0.0
15370,12992,0.0
15370,13029,0.0
15370,13204,0.0
15370,14730,0.0
15370,14893,0.0
15370,15304,0.0
15376,10800,0.0
15376,14107,19090.0
15376,14683,0.0
15412,10397,21462.0
15412,14112,0.0
15412,14730,0.0
15412,15096,0.0
15454,14108,0.0
15454,14952,0.0
