13303,13931,17.0
13303,14100,24812.0
13303,14843,40859.0
13303,15286,0.0
13342,11433,25300.0
13342,12278,0.0
13342,13871,2405.0
13342,13930,25199.0
13487,10140,6586.0
13487,10299,4561.0
13487,10529,5212.0
13487,11193,9728.0
13487,11540,43.0
13487,14107,50549.0
13487,14747,28027.0
13487,14771,23770.0
13487,14869,19480.0
13495,12266,37479.0
13495,13796,35.0
13495,14100,7254.0
13495,15304,9079.0
13502,12441,0.0
13796,11603,0.0
13796,12892,69578.0
13796,14771,0.0
13796,14908,30968.0
13830,12173,152694.0
13851,11298,22116.0
13851,11540,0.0
13851,14570,0.0
13851,15389,0.0
13871,10529,0.0
13871,10721,195.0
13871,11433,36.0
13871,12278,0.0
13871,12889,6091.0
13871,12892,2879.0
13871,12953,0.0
13871,13198,83.0
13871,14679,716.0
13871,14771,39.0
13871,14869,129.0
13871,14893,0.0
13891,10800,0.0
13891,12892,0.0
13891,14262,0.0
13898,13501,0.0
13898,15167,0.0
13930,10299,626.0
13930,10620,0.0
13930,11042,36901.0
13930,12016,0.0
13930,12339,29367.0
13930,13851,5802.0
13930,13930,49.0
13930,14057,25071.0
13930,14122,25387.0
13930,14570,10532.0
13930,14747,36663.0
13931,14730,0.0
14057,13851,0.0
14057,13930,24059.0
14057,14679,12268.0
14057,15376,369.0
14100,11066,7815.0
14100,11278,5222.0
14100,11618,1941.0
14100,12339,9225.0
14100,12889,14067.0
14100,13198,6928.0
14100,13296,14234.0
14100,14843,19160.0
14107,10140,43062.0
14107,10397,37491.0
14107,10721,10239.0
14107,10821,24574.0
14107,11259,0.0
10135,10434,0.0
10135,11618,43.0
10135,14122,6594.0
10140,10721,128.0
10140,11433,198.0
10140,12892,15467.0
10140,13871,1.0
10141,14120,0.0
10155,12319,0.0
10165,10917,0.0
10257,11042,1510.0
10257,11423,0.0
10279,16091,0.0
10299,10299,0.0
10299,12478,85.0
10299,12892,1199.0
10299,13930,0.0
10299,14570,0.0
10299,14679,0.0
10299,14747,47996.0
10299,14908,0.0
10372,11921,0.0
10397,10140,8124.0
10397,11540,3153.0
10397,12339,20688.0
10397,12889,35727.0
10397,12892,41687.0
10408,11977,0.0
16440,11884,0.0
14107,12953,1168.0
14107,13198,23377.0
14107,13487,48251.0
14107,13796,24721.0
14107,13871,15166.0
14107,14747,54063.0
14107,14771,52699.0
14107,14869,44601.0
14122,11433,13489.0
14122,11618,16322.0
14122,12892,16355.0
14122,15016,13750.0
14222,12173,1639.0
14254,10732,0.0
14254,14843,1088.0
14275,11433,0.0
14303,13127,0.0
14307,10721,0.0
14307,11042,5906.0
14307,13244,0.0
14321,10581,1.0
14321,15016,0.0
14492,10529,6531.0
14492,14685,0.0
14492,14843,0.0
14512,13930,0.0
14524,12266,0.0
14524,13204,0.0
14524,14869,36.0
14524,15016,36.0
14570,10299,0.0
14570,13851,0.0
14570,14107,19015.0
14570,14307,0.0
14570,14893,0.0
14576,10257,0.0
14576,11042,1952.0
12191,12266,1687.0
12264,14683,0.0
12266,10792,0.0
12266,11298,62126.0
12266,12892,38764.0
12266,13495,35806.0
12266,15096,0.0
12278,11057,58.0
12278,11440,0.0
12319,10155,0.0
12320,13061,0.0
12339,10693,0.0
12339,10713,0.0
12339,11066,0.0
12339,11618,7292.0
12339,13198,1823.0
