11924,13564,0.0
11924,13574,0.0
13574,11924,0.0
12173,12174,0.0
12173,12549,0.0
12173,13034,3097.0
12173,13520,0.0
12173,13830,86096.0
12174,12173,0.0
12174,12492,0.0
12174,12549,0.0
12174,12758,0.0
12174,13034,0.0
12174,13109,0.0
12174,13347,0.0
12174,13520,0.0
12492,12174,0.0
12492,13034,0.0
12492,13109,0.0
12492,13520,0.0
12492,13830,0.0
12549,12173,0.0
12549,12174,0.0
12549,12758,0.0
12549,13034,0.0
12549,13109,0.0
12549,13520,0.0
12549,13830,0.0
12758,12174,0.0
12758,12549,0.0
12758,13034,0.0
12758,13109,0.0
12758,13520,0.0
13034,12173,3136.0
13034,12174,0.0
13034,12492,0.0
13034,12549,0.0
13034,12758,0.0
13034,13109,0.0
13034,13347,160.0
13034,13520,0.0
13109,12174,0.0
13109,12492,0.0
13109,12549,0.0
13109,12758,0.0
13109,13034,0.0
13109,13520,0.0
13109,13830,0.0
13347,12174,0.0
13347,13034,182.0
13347,13520,0.0
13520,12173,0.0
13520,12174,0.0
13520,12492,0.0
13520,12549,0.0
13520,12758,0.0
13520,13034,0.0
13520,13109,0.0
13520,13347,0.0
13830,12492,0.0
13830,13109,0.0
11468,12899,0.0
14120,12185,0.0
14534,15843,0.0
10170,10324,1.0
10170,12785,0.0
10170,12869,0.0
10170,15091,0.0
10278,10170,0.0
10324,10170,0.0
12743,10170,0.0
15091,10170,0.0
15446,10170,0.0
10961,12815,0.0
11484,15741,9.0
12815,10961,0.0
12815,11484,0.0
12815,12857,0.0
12815,15741,38.0
13504,15741,207.0
15741,12815,36.0
16345,10961,0.0
16345,12253,0.0
16345,12857,0.0
16345,15741,10.0
10938,11630,0.0
11630,10938,0.0
11630,11630,207.0
15725,15061,0.0
10245,10299,594.0
10247,11630,343.0
10299,10245,623.0
10299,10304,634.0
10299,10551,5742.0
10299,11336,1352.0
10299,11550,0.0
10299,11844,3.0
10299,12321,209.0
10299,12807,633.0
10299,13196,160.0
10299,13873,2428.0
10299,13970,2853.0
10299,15293,0.0
10299,15478,800.0
10304,10299,539.0
10349,14559,0.0
10551,10299,5879.0
11336,10299,1301.0
11550,10299,0.0
11630,10299,18763.0
11630,10349,113.0
11630,10775,124.0
11630,11833,454.0
11630,13292,0.0
11630,15581,153.0
11630,15725,67.0
11844,10299,58.0
12214,11630,196.0
12321,10299,196.0
12807,10299,544.0
12807,11630,0.0
13196,10299,125.0
13873,10299,2401.0
13873,11630,0.0
13970,10299,3044.0
14559,11630,29.0
14709,10754,137.0
14709,14709,730.0
15293,10299,0.0
15293,10396,0.0
15478,10299,794.0
15478,11550,0.0
15725,11630,45.0
10139,13970,137.0
10170,10299,5176.0
10299,10170,4985.0
10299,11555,7120.0
10299,11630,15611.0
10304,10313,33.0
10304,10551,115.0
10304,10996,13.0
10304,11028,25.0
10304,12087,80.0
10304,12676,64.0
10304,12719,128.0
10304,14493,2.0
10304,14627,21.0
10304,14816,38.0
10304,14880,10.0
10304,14987,3.0
10551,10241,105.0
10551,10304,97.0
10551,10405,114.0
10551,10996,0.0
10551,11227,200.0
10551,11492,172.0
10551,11512,6.0
10551,11550,233.0
10551,11952,74.0
10551,12195,324.0
10551,12708,261.0
10551,12709,112.0
10551,12719,85.0
10551,12769,83.0
10551,12779,333.0
10551,12807,99.0
10551,12831,234.0
10551,12851,232.0
10551,12853,446.0
10551,12855,177.0
10551,13369,151.0
10551,13434,162.0
10551,13579,108.0
10551,13710,66.0
10551,13770,194.0
10551,13894,214.0
10551,14130,114.0
10551,14282,25.0
10551,14718,232.0
10551,14880,8.0
10551,15257,180.0
10551,15282,104.0
10551,15554,342.0
10551,15862,205.0
10551,15887,154.0
10640,13970,370.0
10996,10304,11.0
11227,10551,219.0
11227,15887,1.0
11535,14805,0.0
11550,10416,49.0
