12184,12184,2.0
14942,12649,0.0
10170,12743,0.0
10170,12785,0.0
10170,12869,0.0
12743,10170,0.0
12771,10170,3.0
12869,10170,0.0
10184,11630,88.0
10245,10299,673.0
10245,15293,0.0
10247,11630,221.0
10299,10245,579.0
10299,10304,516.0
10299,10551,5214.0
10299,10754,2308.0
10299,11336,1255.0
10299,11550,0.0
10299,11844,3.0
10299,12321,210.0
10299,12807,566.0
10299,13873,2255.0
10299,13970,2473.0
10299,14709,4270.0
10299,15293,0.0
10299,15478,647.0
10304,10299,485.0
10304,12807,0.0
10349,11630,80.0
10551,10299,5608.0
10754,10396,133.0
11336,10299,1394.0
11550,10299,0.0
11630,10184,100.0
11630,10299,16755.0
11630,10349,87.0
11630,10775,70.0
11630,11463,41.0
11630,11833,434.0
11630,12214,217.0
11630,13768,89.0
11630,14816,3.0
11630,15504,4.0
11630,15581,141.0
11630,15725,46.0
11844,10299,18.0
12321,10299,211.0
12807,10299,563.0
13061,16091,0.0
13873,10299,2578.0
13970,10299,2478.0
14709,10754,157.0
14709,10775,102.0
14709,14709,720.0
14816,11630,0.0
15293,10299,0.0
15293,11336,26.0
15478,10299,669.0
15581,11630,127.0
10170,10299,6195.0
10241,10551,158.0
10299,10170,5006.0
10299,13579,0.0
10304,10313,34.0
10304,10996,44.0
10304,11028,18.0
10304,12087,52.0
10304,12676,45.0
10304,12719,154.0
10304,14493,0.0
10304,14627,23.0
10304,14816,44.0
10304,14880,18.0
10304,14987,3.0
10416,11550,171.0
10551,10241,137.0
10551,10405,235.0
10551,11227,265.0
10551,11492,230.0
10551,11550,165.0
10551,11952,52.0
10551,12195,288.0
10551,12708,229.0
10551,12709,370.0
10551,12719,84.0
10551,12779,360.0
10551,12807,81.0
10551,12831,366.0
10551,12851,193.0
10551,12853,507.0
10551,12855,429.0
10551,13369,177.0
10551,13434,158.0
10551,13579,87.0
10551,13710,71.0
10551,13770,248.0
10551,13894,201.0
10551,14130,206.0
10551,14282,17.0
10551,14718,235.0
10551,15085,56.0
10551,15257,249.0
10551,15282,92.0
10551,15554,344.0
10551,15798,188.0
10551,15862,222.0
10551,15887,171.0
11227,10551,303.0
11492,10551,243.0
11535,13873,118.0
11550,10416,142.0
11550,12769,166.0
11550,13873,7.0
11550,15085,51.0
11845,13873,224.0
11952,10551,56.0
12087,10551,0.0
12087,12676,0.0
12195,10551,316.0
12719,10304,147.0
12769,12807,55.0
12779,10551,345.0
12779,12831,8.0
12779,12855,0.0
12807,10416,87.0
12807,11550,75.0
12807,12769,48.0
12807,13434,43.0
12807,13894,0.0
12807,14234,80.0
12822,15794,0.0
12844,13970,183.0
12851,10551,232.0
12853,10551,574.0
12853,12708,19.0
13579,10551,107.0
13579,15282,0.0
13710,10551,78.0
13873,11411,0.0
13873,11535,106.0
13873,11845,215.0
13873,11941,101.0
13873,12704,90.0
13873,12822,171.0
13873,14805,191.0
13873,14856,60.0
13873,14895,86.0
13930,15016,32062.0
13931,10257,0.0
14027,14492,36.0
14057,10299,7150.0
14057,13303,0.0
14057,13487,13190.0
14057,14107,37307.0
14057,14683,43.0
14057,14747,53253.0
14100,11278,9835.0
14100,11618,7096.0
14100,12264,5193.0
14107,10849,0.0
14107,11278,13212.0
14107,12173,16715.0
14107,12892,71695.0
14107,14683,17674.0
14107,15016,21873.0
14108,10721,0.0
14108,13930,6754.0
14122,13495,139.0
14122,14107,9387.0
14122,15016,2531.0
14307,10721,0.0
14492,11278,8696.0
14492,12339,1459.0
14492,14100,17711.0
14512,13930,0.0
14570,15304,42.0
14576,12889,0.0
14635,11697,0.0
14635,13204,663.0
